seed,epoch,train_mse,train_mae_eV,val_mae_eV
3,51,0.0029550320978858507,0.05231464436171072,0.1604078134059906
3,52,0.0039188028591685,0.05347635606057959,0.16020172114372253
3,53,0.0029147351553547194,0.04815592307448505,0.16687881784439088
3,54,0.0038519813264370896,0.0501512364224771,0.1599087465286255
3,55,0.0020494995996239596,0.04340533986908517,0.16104655952453614
3,56,0.0021794981992745307,0.04423820626654252,0.16043992891311645
3,57,0.0025261801318614743,0.04612156718107561,0.15953085107803344
3,58,0.0021740954243578015,0.042380436576443456,0.16538829622268678
3,59,0.0020403031167807056,0.04271913855357381,0.15768077230453492
3,60,0.005173879743507132,0.04018727926400398,0.1590640085220337
3,61,0.001444325735059101,0.0362821405075606,0.1617670711994171
3,62,0.0012718092606111896,0.03397286566165883,0.15719158353805543
3,63,0.0014106164476019331,0.03532652544719631,0.15786578464508055
3,64,0.0013696241645026021,0.03507028921464983,0.15750774612426757
3,65,0.0012142149992490886,0.03304177815901976,0.15712397952079774
3,66,0.0012544046201976016,0.033396210989261856,0.15639881796836852
3,67,0.00108955277101486,0.031331451140901495,0.15786380882263185
3,68,0.001039751583710313,0.03094588303768897,0.15685087614059448
3,69,0.0009747296432586153,0.029791458263030604,0.15722858757972719
3,70,0.0009363561586651486,0.02895382777419644,0.15807735042572021
3,71,0.0009027344113739673,0.028362761333956148,0.1569893392562866
3,72,0.0008303378712356789,0.02730325830924035,0.1568777846813202
3,73,0.0007806611913605593,0.026553601756004904,0.15619044303894042
3,74,0.0007223809609480668,0.025312996581313044,0.1562819456577301
3,75,0.0007210539116291329,0.024606016826049966,0.15721737580299378
3,76,0.0006665076905912428,0.024018463620892414,0.15581278505325316
3,77,0.0005636055499955546,0.022367665374895,0.15730946969985962
3,78,0.0005678695220965892,0.022133787870702283,0.15668920187950133
3,79,0.000548136391027947,0.02172097364631088,0.15658268213272095
3,80,0.00047940850697923454,0.020475127473020032,0.1562643882751465
3,81,0.000497589117566531,0.020383679763287317,0.15627658462524413
3,82,0.0004706379889859818,0.019574895331559747,0.1561163489818573
3,83,0.000455900428739551,0.019237389063653246,0.1562335250377655
3,84,0.00044420325058017624,0.019038376207101443,0.15684820590019227
3,85,0.0004004865549504757,0.018217536813311577,0.15633187680244445
3,86,0.00041296370410636883,0.01797502829634999,0.1562410219669342
3,87,0.00037187361469259483,0.01730724554139572,0.15637512135505677
3,88,0.00036942927519994557,0.017267516714621973,0.15630486822128295
3,89,0.0003857873627865047,0.01700878868461375,0.15621373314857484
3,90,0.00037198379387991736,0.016951309223444438,0.15617098479270936
3,91,0.0003269645057880553,0.016157243869324406,0.156258802652359
3,92,0.0003352083207195392,0.01621810551918287,0.15604871959686278
3,93,0.00030652683730149875,0.015512739316279006,0.15607378220558166
3,94,0.00030519436299218796,0.01568747522719506,0.15615659642219543
3,95,0.0003261290001697489,0.015690025115191093,0.15609043197631836
3,96,0.00031480688567098696,0.01531183919086737,0.1562540102481842
3,97,0.00030903760316505215,0.015260275537983278,0.15626739211082458
3,98,0.0002755431542318547,0.01472619392913814,0.15619179906845093
3,99,0.0003108312172465958,0.01540143834245013,0.15618849363327025
3,100,0.0002874897003071965,0.014888123146728395,0.15629006214141847
4,1,0.32137279506623745,0.5486302540069018,0.339959522819519
4,2,0.11424044810831546,0.3226799059001734,0.3051145441532135
4,3,0.08762510858885944,0.2822661077222914,0.2811284960746765
4,4,0.07156721715256571,0.2578069963059702,0.2473834746837616
4,5,0.06103112262450158,0.23682481992109522,0.2433081576824188
4,6,0.05583293370511383,0.22612895833475724,0.24799685215950013
4,7,0.052858946237899364,0.21097625889689037,0.22927541551589967
4,8,0.04038543764390051,0.19358276300222033,0.22115112104415893
4,9,0.03722752718478441,0.18694399699448508,0.2215685302257538
4,10,0.03933779238369316,0.1861432526061021,0.19983458814620972
4,11,0.033629440170899035,0.16799885622795185,0.20123254494667053
4,12,0.02907116116825491,0.16627373430892434,0.19265561151504518
4,13,0.024459504280239342,0.15553340295683563,0.2246643117427826
4,14,0.028287773414887488,0.15280433944323277,0.20033582015037538
4,15,0.022741906869783998,0.14641168089508613,0.1950443766117096
4,16,0.01989807411450893,0.1367905181987971,0.19394740891456605
4,17,0.019861025301367043,0.13114014224341486,0.18408100085258483
4,18,0.0184655420021154,0.1237777366843003,0.18829066529273986
4,19,0.01880467039598152,0.12370102293888123,0.1808306115627289
4,20,0.01681736181937158,0.11396437084958759,0.17947705512046813
4,21,0.027628153794631363,0.10999358035130971,0.17825756545066834
4,22,0.012205179144022986,0.10014098562020841,0.1727038399219513
4,23,0.0103071131054312,0.09808644658804375,0.18324695382118225
4,24,0.012015913393115625,0.10078255295698349,0.18193293862342835
4,25,0.011265753600373863,0.10000897126359796,0.18343413338661194
4,26,0.010995355950109661,0.10004954250313489,0.17279177279472352
4,27,0.021229276327602565,0.09343881531164416,0.17071360273361205
4,28,0.013015224520955234,0.08983021710189443,0.1684433382034302
4,29,0.013515528846206144,0.08144799466579675,0.16896044268608093
4,30,0.007550225429516286,0.07837036550677638,0.17343372173309327
4,31,0.006047785237245262,0.07624523646482463,0.16784475660324097
4,32,0.00981096645789221,0.08173668285524756,0.16980094051361083
4,33,0.049811118727829305,0.0842870744948488,0.1675304114818573
4,34,0.0066506598370149736,0.07225508428660657,0.17259742908477782
4,35,0.004553846299252473,0.06499496102008077,0.17185109667778015
4,36,0.005603559507627506,0.06930854815571277,0.17037365736961366
4,37,0.005960270972107537,0.07181202362084005,0.16788890256881714
4,38,0.00583428859282285,0.07070194898613189,0.1703911828994751
4,39,0.006332562534906902,0.0698971599179726,0.18185642499923707
4,40,0.0071725393627537415,0.07578057948871424,0.16750796632766723
4,41,0.008025656155077741,0.06682604915253541,0.16747682785987855
4,42,0.004385786138335243,0.06372534703253716,0.16779788832664488
4,43,0.04634863356379792,0.06388932554064813,0.168030788564682
4,44,0.004568493170593865,0.0564033259191621,0.16523823618888855
